row_type,case_id,name,time_norm,a4_real,a4_imag,a8_real,a8_imag,a12_real,a12_imag,energy
acoustic_waveguide_412_timeseries,a007,qpm_high_nonlinearity_80cell,84.48,0.00020031137722679527,0.00039515133973648287,-2.3723886317616186e-05,-3.5759479181170296e-05,2.844536170305053e-06,4.580834812929564e-06,118.26393044349014
acoustic_waveguide_412_timeseries,a007,qpm_high_nonlinearity_80cell,85.12,0.0002320355570477873,0.0004343883797493179,-2.9499390927957083e-05,-4.028233002427251e-05,3.6625622178388226e-06,5.386149454964486e-06,116.22265205412423
acoustic_waveguide_412_timeseries,a007,qpm_high_nonlinearity_80cell,85.76,0.0002677520037788966,0.0004762862323087688,-3.632439928270635e-05,-4.507795573064931e-05,4.667298435276325e-06,6.293122965771444e-06,113.98088030133422
acoustic_waveguide_412_timeseries,a007,qpm_high_nonlinearity_80cell,86.4,0.00030782033319034564,0.0005208619303790222,-4.4327887229176864e-05,-5.010260962351016e-05,5.891086003776553e-06,7.306575088896165e-06,111.55142682722433
acoustic_waveguide_412_timeseries,a007,qpm_high_nonlinearity_80cell,87.04,0.0003526123047684761,0.0005681079176483613,-5.364406829234375e-05,-5.529759491379178e-05,7.369846243268495e-06,8.429959635539053e-06,108.94854578919683
acoustic_waveguide_412_timeseries,a007,qpm_high_nonlinearity_80cell,87.68,0.00040250905835160014,0.0006179892014720981,-6.441067811259308e-05,-6.058771739185727e-05,9.143125058953446e-06,9.665039665632866e-06,106.18752509687029
acoustic_waveguide_412_timeseries,a007,qpm_high_nonlinearity_80cell,88.32000000000001,0.00045789783107695495,0.0006704406427291885,-7.676690516954116e-05,-6.587988812936532e-05,1.1254078743452721e-05,1.1011561358589128e-05,103.28431329667659
acoustic_waveguide_412_timeseries,a007,qpm_high_nonlinearity_80cell,88.96000000000001,0.0005191681543000536,0.0007253644625195538,-9.085097222980307e-05,-7.106193921866084e-05,1.374939673995928e-05,1.246693747214626e-05,100.2551957779973
acoustic_waveguide_412_timeseries,a007,qpm_high_nonlinearity_80cell,89.60000000000001,0.0005867075441200725,0.0007826280498963133,-0.00010679738468631384,-7.60017176036214e-05,1.667915891025507e-05,1.4025952268115087e-05,97.11652831465811
acoustic_waveguide_412_timeseries,a007,qpm_high_nonlinearity_80cell,90.24,0.0006608967144780506,0.0008420621567749597,-0.00012473387461294207,-8.054652193021427e-05,2.0096627079699946e-05,1.568050033579755e-05,93.88453068123832
acoustic_waveguide_412_timeseries,a007,qpm_high_nonlinearity_80cell,90.88,0.0007421043580577266,0.0009034595654360269,-0.00014477808252740543,-8.452294480775849e-05,2.4057973063314403e-05,1.7419371792991315e-05,90.57513870528865
acoustic_waveguide_412_timeseries,a007,qpm_high_nonlinearity_80cell,91.52,0.0008306815568919575,0.0009665743103675712,-0.0001670340320553427,-8.773717774770406e-05,2.8621947908048234e-05,1.9228095836320406e-05,87.20390985883154
acoustic_waveguide_412_timeseries,a007,qpm_high_nonlinearity_80cell,92.16,0.0009269559010694725,0.001031121529411681,-0.0001915884653851168,-8.997582826173725e-05,3.384949959714281e-05,2.108885351736175e-05,83.78597535829365
acoustic_waveguide_412_timeseries,a007,qpm_high_nonlinearity_80cell,92.8,0.001031225409607203,0.0010967780092403043,-0.00021850711903430124,-9.100728819589416e-05,3.9803348825408566e-05,2.2980468937098723e-05,80.3360305924335
acoustic_waveguide_412_timeseries,a007,qpm_high_nonlinearity_80cell,93.44,0.0011437523617413763,0.0011631834771794912,-0.00024783102944999215,-9.058367951514754e-05,4.654753453931349e-05,2.4878485807422388e-05,76.86835532605261
acoustic_waveguide_412_timeseries,a007,qpm_high_nonlinearity_80cell,94.08,0.001264757158943993,0.0012299426755578607,-0.0002795729657965047,-8.84433887205101e-05,5.414694261778968e-05,2.6755333584499884e-05,73.39685531442895
acoustic_waveguide_412_timeseries,a007,qpm_high_nonlinearity_80cell,94.72,0.001394412347279385,0.0012966282364439547,-0.00031371409245952776,-8.431418428369783e-05,6.266683223513095e-05,2.8580584224604977e-05,69.9351175140666
acoustic_waveguide_412_timeseries,a007,qpm_high_nonlinearity_80cell,95.36,0.0015328369357402402,0.0013627843543580127,-0.00035020096590972845,-7.79168934354236e-05,7.217237500132445e-05,3.0321297165601828e-05,66.49647183542461
acoustic_waveguide_412_timeseries,a007,qpm_high_nonlinearity_80cell,96.0,0.0016800911485078838,0.0014279312329105321,-0.00038894296931992004,-6.896959594406544e-05,8.272822184743169e-05,3.194244653704801e-05,63.094053245001945
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,0.64,1.3543021400634097e-24,1.985904818076757e-25,9.250192225755278e-50,6.957173599035378e-50,-1.5213463732932244e-72,2.025620174407498e-72,0.00010746218766440487
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,1.28,9.466266949220594e-24,3.1275520642947617e-24,5.214091081553128e-48,8.978527987569368e-47,-5.89182419388474e-66,-2.2432735608053607e-66,0.0016731215754197573
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,1.92,3.8587103934179815e-23,2.1618382414901227e-23,-1.0704059264643694e-44,1.4612858852032588e-44,-9.141348992876842e-62,-1.8562974733185946e-61,0.008256195494855331
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,2.56,1.2535386569685258e-22,1.0704363085018997e-22,-1.5460830597316826e-42,6.8122169217824835e-43,4.044848292797004e-59,-7.475800285181983e-58,0.025461802851071
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,3.2,3.5101073518949413e-22,4.392108085586807e-22,-9.112528101655784e-41,4.501789763590248e-43,2.8624408681435187e-55,-6.2340894417087876e-55,0.06070041003554997
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,3.84,8.61030096878828e-22,1.5886612162690063e-21,-3.072205005646825e-39,-1.0364598228130187e-39,1.6004202259189752e-52,-1.8277553357672033e-52,0.12296765227730944
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,4.48,1.811476578442765e-21,5.2310539088632186e-21,-6.86485879005223e-38,-4.6638294749745224e-38,3.456682811610038e-50,-2.4907523395000796e-50,0.22264106989028182
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,5.12,2.980492222833136e-21,1.5983091329190913e-20,-1.1044289008019152e-36,-1.1903111254562895e-36,3.919737788500533e-48,-1.8584193208824492e-48,0.3712948702385852
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,5.76,2.241693511227292e-21,4.589037373715388e-20,-1.343782330785747e-35,-2.153607197899007e-35,2.7345118976961558e-46,-8.343458641850643e-47,0.5815368150129979
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,6.4,-9.307944959128384e-21,1.2492697181988655e-19,-1.2675694729868365e-34,-3.024299169131591e-34,1.2979408925896237e-44,-2.3267313648683522e-45,0.8668742825707871
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,7.04,-6.11776738209493e-20,3.2462303776271865e-19,-9.238740796321562e-34,-3.472245630705004e-33,4.495851688342425e-43,-3.658159015717465e-44,1.2416197026085232
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,7.68,-2.39703940505087e-19,8.094199868952431e-19,-4.875717147795759e-33,-3.3744715926848407e-32,1.1964307892177282e-41,-4.3777885998217704e-44,1.7208488947500482
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,8.32,-7.772756563060278e-19,1.944864018862613e-18,-1.2594898339461877e-32,-2.8467734757823396e-31,2.543779350849493e-40,1.4823815884748526e-41,2.3204294020464054
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,8.96,-2.26146530497367e-18,4.519226192424787e-18,8.54755568805998e-32,-2.1252051471819164e-30,4.4552314119458623e-39,4.774818206575839e-40,3.0571398474830063
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,9.6,-6.105033220865439e-18,1.018608417357137e-17,1.5986915778485178e-30,-1.425404182395348e-29,6.586523425521329e-38,9.543165850267652e-39,3.9489058672682
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,10.24,-1.5564350013610208e-17,2.2328132689072673e-17,1.509331251611694e-29,-8.695392778998475e-29,8.383645338496328e-37,1.4485867763511173e-37,5.015183362210157
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,10.88,-3.787583824440861e-17,4.7708563139056604e-17,1.100342591198826e-28,-4.873432306529809e-28,9.338371319027865e-36,1.792539931027054e-36,6.277525205666758
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,11.52,-8.860897474202073e-17,9.956958066753169e-17,6.824194047267974e-28,-2.5306288791578154e-27,9.226949624203703e-35,1.875958069307414e-35,7.76037155397611
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,12.16,-2.003028852547038e-16,2.0334895101024782e-16,3.75051393369384e-27,-1.2261666786081051e-26,8.179898406922833e-34,1.6988053704240042e-34,9.435355448305769
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,12.8,-4.3918768567150987e-16,4.0706731762643337e-16,1.8680134764259e-26,-5.577214592218353e-26,6.569754678086996e-33,1.3520410021145135e-33,11.259628153490704
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,13.44,-9.368321763620874e-16,7.999448872768989e-16,8.553177405712624e-26,-2.39373626715573e-25,4.8202417578180275e-32,9.560543468281077e-33,13.243215794594965
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,14.08,-1.9487853708453638e-15,1.5453541607872964e-15,3.6365056129146367e-25,-9.737825813175143e-25,3.2540415299906816e-31,6.050184852289507e-32,15.402321840268808
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,14.72,-3.961093097084365e-15,2.938490039649979e-15,1.4464153224877027e-24,-3.769241457378644e-24,2.0338751872283576e-30,3.439569364702303e-31,17.7591461011292
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,15.36,-7.88016940964497e-15,5.5062499656023796e-15,5.4134004504567e-24,-1.3928929487927882e-23,1.1834492227110224e-29,1.7561582211366892e-30,20.34112327262031
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,16.0,-1.5365266107119052e-14,1.0178548645150735e-14,1.915223158646158e-23,-4.9287794462150426e-23,6.441631345015754e-29,8.000332379690821e-30,23.179372764975916
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,16.64,-2.9400823733912284e-14,1.8579482372957712e-14,6.429224605088994e-23,-1.6743787050094558e-22,3.293997895138088e-28,3.1917208473539857e-29,26.306193727350983
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,17.28,-5.526590193873274e-14,3.3517873893388456e-14,2.0539871558691865e-22,-5.4735313691970115e-22,1.588514872832607e-27,1.0610146817413913e-28,29.75155346908719
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,17.92,-1.0215078029823992e-13,5.980672185671981e-14,6.260164408553602e-22,-1.7253597607818512e-21,7.249146700054802e-27,2.4745976186975566e-28,33.53871303440699
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,18.56,-1.8581265154241612e-13,1.0562064100281612e-13,1.823625742474434e-21,-5.254072949126008e-21,3.140136957501205e-26,-2.78741729705814e-29,37.67939368178161
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,19.2,-3.328756521705644e-13,1.8472575414747507e-13,5.084301566540872e-21,-1.5482615176365028e-20,1.2947487724331497e-25,-4.939421000355713e-27,42.16915975452859
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,19.84,-5.876966357417931e-13,3.2011205553136853e-13,1.3577319255595018e-20,-4.421647138798517e-20,5.094403298638784e-25,-3.9519910401798174e-26,46.98388820848692
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,20.48,-1.0231799194037314e-12,5.49860103737071e-13,3.4733314409596357e-20,-1.2255097833393843e-19,1.917200046175382e-24,-2.28423010282247e-25,52.078209329183835
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,21.12,-1.757589238601805e-12,9.365347930362966e-13,8.506236993937963e-20,-3.300602288227006e-19,6.915344623753976e-24,-1.126443172566719e-24,57.38656354458228
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,21.76,-2.980349206411506e-12,1.582095034868682e-12,1.9907153080059534e-19,-8.648084016914288e-19,2.3952900957557046e-23,-5.003840072418571e-24,62.82703513483985
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,22.400000000000002,-4.991149971906629e-12,2.6513478634314086e-12,4.436519483947598e-19,-2.2068083550975864e-18,7.980919606366487e-23,-2.0537288252647953e-23,68.30751335294252
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,23.04,-8.258492362856226e-12,4.408511063265992e-12,9.35584059823813e-19,-5.489852524305323e-18,2.5620287160884163e-22,-7.900773868838007e-23,73.73319120158853
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,23.68,-1.350629196489109e-11,7.273691025323298e-12,1.8453216080740415e-18,-1.3326334352646967e-17,7.93551145576259e-22,-2.8752885313543105e-22,79.01413121324498
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,24.32,-2.184048841889991e-11,1.1909320925796112e-11,3.3265121247837478e-18,-3.159291754086617e-17,2.374602953004826e-21,-9.962553331396527e-22,84.07169618934097
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,24.96,-3.493200513934705e-11,1.9351228131709782e-11,5.19448714281078e-18,-7.320618725908463e-17,6.872928312029144e-21,-3.302281408506542e-21,88.84301092336517
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,25.6,-5.52781335146825e-11,3.120552767893248e-11,5.891889334507196e-18,-1.659250871888251e-16,1.9261176335800102e-20,-1.05106930545519e-20,93.2831334369497
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,26.240000000000002,-8.657176291843577e-11,4.994165193431733e-11,-3.792205830672509e-19,-3.6811939290912433e-16,5.231373404451647e-20,-3.2220501738915724e-20,97.36509423138295
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,26.88,-1.3421715136850614e-10,7.93244075219772e-11,-3.0931571868071143e-17,-7.999528361186347e-16,1.3781219758849408e-19,-9.536880941842428e-20,101.0782866215655
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,27.52,-2.0604244098967076e-10,1.2504512649584674e-10,-1.3192174314457348e-16,-1.7037565894256938e-15,3.5236160016027454e-19,-2.7313657764874107e-19,104.42582257250079
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,28.16,-3.132731517307467e-10,1.956351694684109e-10,-4.176752181230859e-16,-3.558520378014739e-15,8.748763860268355e-19,-7.583230637381134e-19,107.42143878960117
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,28.8,-4.718476558814868e-10,3.037760069868871e-10,-1.1564298808448864e-15,-7.292644671554976e-15,2.1101882772313595e-18,-2.0442437252406e-18,110.08641216076786
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,29.44,-7.041752471327612e-10,4.681610089501457e-10,-2.9509889334674413e-15,-1.4671470646481817e-14,4.9452822800293254e-18,-5.358445416171249e-18,112.44678597139797
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,30.080000000000002,-1.0414597863867247e-09,7.161175095745183e-10,-7.107995979104066e-15,-2.898941437713659e-14,1.1259998881551955e-17,-1.3675113759482873e-17,114.53106315373405
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,30.72,-1.5267366721937083e-09,1.0872667701993106e-09,-1.637247529420754e-14,-5.62823051572775e-14,2.4901344857636232e-17,-3.4018282042869506e-17,116.3684120180465
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,31.36,-2.218797303421916e-09,1.6385877298050617e-09,-3.635293240237323e-14,-1.074102778907375e-13,5.3449481263388306e-17,-8.257326436255801e-17,117.98735784844305
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,32.0,-3.1972020211655e-09,2.4513620332003116e-09,-7.822307106338504e-14,-2.0156804958154458e-13,1.1121878784532547e-16,-1.9576175699093556e-16,119.4148949697793
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,32.64,-4.568607822657179e-09,3.6406173888301523e-09,-1.6373427743276617e-13,-3.720875273280474e-13,2.239157766674603e-16,-4.536882476968492e-16,120.67593930415255
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,33.28,-6.474658194972716e-09,5.367858923739963e-09,-3.3432799289903053e-13,-6.758444017614381e-13,4.348434359610197e-16,-1.028671373342478e-15,121.79304209731879
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,33.92,-9.101695481889124e-09,7.858089337372877e-09,-6.673851958452517e-13,-1.2082073597543766e-12,8.105851173064642e-16,-2.2835198882834238e-15,122.7862943274787
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,34.56,-1.2692556348773854e-08,1.1422374008210154e-08,-1.3046760606880368e-12,-2.1263157822512496e-12,1.4386639426993026e-15,-4.966328936003559e-15,123.67336344590555
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,35.2,-1.75606918554129e-08,1.6487512515936402e-08,-2.5013031852563623e-12,-3.684564009255367e-12,2.3963943095939562e-15,-1.0588591975815262e-14,124.4696165882743
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,35.84,-2.410680755685586e-08,2.3634738823551204e-08,-4.708494374489766e-12,-6.287491865657375e-12,3.64018925299258e-15,-2.2144206358789345e-14,125.18829568704969
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,36.480000000000004,-3.2838136422762975e-08,3.3649793585675204e-08,-8.711402223357094e-12,-1.0566733281142032e-11,4.700757988387654e-15,-4.5449298541951025e-14,125.84071937230246
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,37.12,-4.439032691784109e-08,4.758719773034154e-08,-1.5854891727698516e-11,-1.749000570516236e-11,3.9395154640993676e-15,-9.158939002194091e-14,126.43649406788998
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,37.76,-5.955173723138062e-08,6.68521092069882e-08,-2.840792851536789e-11,-2.8510819693228087e-11,-3.1341087580438543e-15,-1.813010001012615e-13,126.9837224420655
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,38.4,-7.928965952734855e-08,9.33037652668379e-08,-5.014305130697049e-11,-4.576671433630703e-11,-2.74712786316503e-14,-3.526623418528391e-13,127.48920163721851
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,39.04,-1.0477763872541541e-07,1.2938519898789815e-07,-8.724477130830217e-11,-7.232978511357502e-11,-9.390505116466671e-14,-6.743250251852015e-13,127.95860678308931
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,39.68,-1.374225808602719e-07,1.7828466598977313e-07,-1.4971383542405806e-10,-1.125034797686664e-10,-2.5589337699614046e-13,-1.2678226299645147e-12,128.3966574660116
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,40.32,-1.788897476465299e-07,2.441350166647868e-07,-2.5350854686376884e-10,-1.721400593292897e-10,-6.239475468956435e-13,-2.344412411788242e-12,128.80726631409448
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,40.96,-2.3112298715549469e-07,3.322580876821601e-07,-4.2376652038001585e-10,-2.589176569369776e-10,-1.419020986237873e-12,-4.264630373433509e-12,129.19366984830873
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,41.6,-2.963566362952765e-07,4.4946204597717285e-07,-6.995885557871355e-10,-3.824555525452137e-10,-3.0704017460068802e-12,-7.6324293011623e-12,129.55854238293009
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,42.24,-3.771144307962902e-07,6.044004754800979e-07,-1.141050346923449e-09,-5.540482629837105e-10,-6.3912860694733835e-12,-1.3440469046489505e-11,129.90409414069643
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,42.88,-4.7618945613336774e-07,8.080028222347056e-07,-1.8393483023868054e-09,-7.856453094069107e-10,-1.2887240927933987e-11,-2.328859215012457e-11,130.23215495501847
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,43.52,-5.965976544619194e-07,1.0739865720115055e-06,-2.9312943260122993e-09,-1.0874693575248182e-09,-2.5287659590166635e-11,-3.970290184068981e-11,130.54424501874945
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,44.160000000000004,-7.414956580711463e-07,1.4194621845702981e-06,-4.619762239143742e-09,-1.463317633896407e-09,-4.8444508709082687e-11,-6.658621115360379e-11,130.84163414549144
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,44.800000000000004,-9.14051743523852e-07,1.865642302747534e-06,-7.202165134035002e-09,-1.9020864119865643e-09,-9.08251824708441e-11,-1.098280791165835e-10,131.1253909627623
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,45.44,-1.117256492478382e-06,2.438667038888863e-06,-1.1109613832017363e-08,-2.3633396050841363e-09,-1.6694943276877772e-10,-1.7808716047136062e-10,131.3964233758985
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,46.08,-1.3536573112766176e-06,3.1705571563360313e-06,-1.6960070030881544e-08,-2.7537390109403575e-09,-3.0130042390398084e-10,-2.8371815131620804e-10,131.65551154086378
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,46.72,-1.6249983145789355e-06,4.1003066445701314e-06,-2.5629550200802426e-08,-2.889777819574801e-09,-5.344977584432218e-10,-4.4373061592839963e-10,131.90333447266943
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,47.36,-1.931744238599121e-06,5.275125462447867e-06,-3.8346226756157394e-08,-2.440405063489639e-09,-9.328812514816556e-10,-6.805066939702338e-10,132.14049130055542
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,48.0,-2.2724640441543644e-06,6.751842018116159e-06,-5.6813055280263775e-08,-8.406732395658249e-10,-1.603147660816955e-09,-1.0217225450711916e-09,132.36751806611244
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,48.64,-2.643046733638577e-06,8.59847318346582e-06,-8.336523997267047e-08,2.8356554257938497e-09,-2.7143398334524296e-09,-1.4984460528364887e-09,132.5849008494138
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,49.28,-3.03571868183633e-06,1.0895967214322223e-05,-1.211692979407764e-07,1.0060698368898713e-08,-4.53033802683015e-09,-2.1396235286375842e-09,132.79308590319945
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,49.92,-3.437828519515711e-06,1.3740121763934395e-05,-1.744705024473834e-07,2.3115530370468275e-08,-7.457066590386037e-09,-2.959986675181574e-09,132.99248737768505
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,50.56,-3.830362372544006e-06,1.7243675122763474e-05,-2.4889481042082596e-07,4.545937539299226e-08,-1.2109905592037824e-08,-3.936628280813254e-09,133.18349312953586
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,51.2,-4.186149122876919e-06,2.1538563761490564e-05,-3.5180966061606497e-07,8.224018436782582e-08,-1.940824961641363e-08,-4.966878590753074e-09,133.36646902838382
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,51.84,-4.467712415053297e-06,2.6778333045102e-05,-4.927448202018811e-07,1.4099089158064751e-07,-3.070568891571112e-08,-5.7963741093726665e-09,133.5417621030596
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,52.480000000000004,-4.624723504014881e-06,3.31406804474738e-05,-6.838692109871655e-07,2.3256600896211288e-07,-4.7965716564764124e-08,-5.901000072631228e-09,133.70970280727062
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,53.120000000000005,-4.591006888179918e-06,4.0830101523931576e-05,-9.405117118697714e-07,3.7238476435101164e-07,-7.39938788998845e-08,-4.299313458219932e-09,133.87060663039836
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,53.76,-4.281049213537701e-06,5.0080598062054776e-05,-1.2817025721910512e-06,5.820593600062818e-07,-1.1273740683899498e-07,7.37301885066559e-10,134.02477523287249
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,54.4,-3.5859614665153177e-06,6.115839497451707e-05,-1.7306964830284286e-06,8.914995118499097e-07,-1.696619006916306e-07,1.2121531285736751e-08,134.17249724657464
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,55.04,-2.368845396609602e-06,7.436459735926677e-05,-2.315417734685998e-06,1.3415963002091349e-06,-2.522106422769945e-07,3.4593888967656106e-08,134.31404884823758
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,55.68,-4.595179587341925e-07,9.003770148540392e-05,-3.0687415069046273e-06,1.9875982095168e-06,-3.7034433827595236e-07,7.565131461812675e-08,134.44969418711574
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,56.32,2.351446964340097e-06,0.0001085558530774926,-4.028492648208543e-06,2.9032983143375827e-06,-5.371460213603039e-07,1.4685970783034095e-07,134.5796857266012
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,56.96,6.319391328005991e-06,0.00013033872309051506,-5.23700409103943e-06,4.1861516776877134e-06,-7.694556414293661e-07,2.65672977427343e-07,134.7042645422439
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,57.6,1.175297840544333e-05,0.0001558488453069875,-6.740031623606085e-06,5.96343351043005e-06,-1.088469565159225e-06,4.5790575724679217e-07,134.82366060516267
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,58.24,1.9022329838791274e-05,0.00018559223194807134,-8.584771123602192e-06,8.399528461138507e-06,-1.5201997208507604e-06,7.610305481115667e-07,134.9380930694976
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,58.88,2.8567866542477892e-05,0.00022011805386874242,-1.0816670520767595e-05,1.1704406288325125e-05,-2.0956336215375358e-06,1.2284896351288587e-06,135.04777057480666
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,59.52,4.090979051738385e-05,0.0002600171421103354,-1.3474674813782187e-05,1.6143285828527816e-05,-2.850368639936938e-06,1.9352235333514003e-06,135.15289156867283
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,60.160000000000004,5.665809942241111e-05,0.0003059190395348562,-1.6584492861735618e-05,2.2047414657944893e-05,-3.823411313078637e-06,2.98461560957144e-06,135.2536446508297
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,60.800000000000004,7.652296948221206e-05,0.0003584873075804805,-2.0149435251114345e-05,2.9825793956451856e-05,-5.054736204088292e-06,4.517030522467726e-06,135.35020893747736
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,61.44,0.00010132527444368852,0.0004184127771928055,-2.4138350532130176e-05,3.9977555909957505e-05,-6.58109204974848e-06,6.720075028703672e-06,135.4427544428293
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,62.08,0.00013200692909292927,0.000486404428708951,-2.8470190924073236e-05,5.310455548718018e-05,-8.429431262652434e-06,9.840626027090304e-06,135.53144247405731
acoustic_waveguide_412_timeseries,a008,mild_dispersion_phase_trim,62.72,0.0001696406566800308,0.0005631775974316049,-3.2994777373242095e-05,6.99235730193095e-05,-1.060723107950825e-05,1.4198545411978444e-05,135.6164260354663
