row_type,case_id,name,time_s,v_in,v_mid,v_out,i_src,i_bias,family,extraction_topology
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.7278225806451614e-07,2.7278225806451614e-07,-0.6602344937409239,-1.4837030655539363,-0.43035024664415944,0.017776790498952564,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.7610887096774195e-07,2.7610887096774195e-07,-0.6384611118552478,0.8401110603730514,0.4075464235230378,0.024063078829604727,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.7943548387096776e-07,2.7943548387096776e-07,-0.2710805377716911,-0.4251831821410005,-0.31770654283446004,0.002501084254814426,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.8276209677419357e-07,2.8276209677419357e-07,0.5094158052906883,0.5871588603125313,-0.04665629016781558,-0.019652881570920707,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.860887096774194e-07,2.860887096774194e-07,1.1404495826807073,0.5160198933476475,-0.03663532236995687,-0.017452488492746485,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.894153225806452e-07,2.894153225806452e-07,-0.2201215828107414,-0.10268649468189281,0.4439788633844662,-0.009265968503354018,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.92741935483871e-07,2.92741935483871e-07,-0.5628917758948794,-1.5295742802136516,-0.45328376913144963,0.018795518258541442,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.960685483870968e-07,2.960685483870968e-07,-0.6128663528416595,0.8879426866126849,0.4164103841458696,0.02455515536372401,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,2.993951612903226e-07,2.993951612903226e-07,-0.14247874121443585,-0.44243213227730754,-0.3241950717758402,0.004646597269178152,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,3.0272177419354843e-07,3.0272177419354843e-07,0.3712412691663183,0.5746981758181644,-0.04752474052202351,-0.021209366771621434,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,3.0604838709677425e-07,3.0604838709677425e-07,1.1131076751064681,0.48550985006392516,-0.0461762345344522,-0.017957163241876756,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,3.09375e-07,3.09375e-07,-0.23049320831209436,-0.11185532103480626,0.46587638982105783,-0.009836311870171584,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,3.127016129032258e-07,3.127016129032258e-07,-0.5169675434324087,-1.5509770558434017,-0.4671178018501397,0.019119686068911738,hybrid_varactor_plus_magnetic_line,single_high_q
