row_type,case_id,name,time_s,v_in,v_mid,v_out,i_src,i_bias,family,hybrid_section_placement,cleanup_topology
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.5716482953088955e-07,2.5716482953088955e-07,-1.4613780988793568,-0.6739027453236565,-0.3902816582628966,0.006420348128488473,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.6054857728787496e-07,2.6054857728787496e-07,0.22681123635287817,0.28638079704105657,0.06171760957959751,-0.002692065875593741,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.639323250448603e-07,2.639323250448603e-07,0.9430794040003571,0.41821689651867483,-0.057976541732538744,-0.018894009925327047,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.6731607280184573e-07,2.6731607280184573e-07,0.8799577601759242,0.6373182046805997,0.287793661632634,-0.013156919640227683,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.706998205588311e-07,2.706998205588311e-07,0.2602257741703411,-1.0056861020691397,-0.3375676009884788,0.010738674482720112,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.740835683158165e-07,2.740835683158165e-07,-0.8305099732880786,0.22235574223411222,0.36825710430442454,0.02088525230494374,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.7746731607280186e-07,2.7746731607280186e-07,-1.4839931378754818,-0.6928902494185442,-0.2731609931488098,0.004016060023632578,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.8085106382978727e-07,2.8085106382978727e-07,0.28567935017905666,0.3340643892194152,-0.05566297093777775,-0.004997454492219741,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.842348115867727e-07,2.842348115867727e-07,0.8406685083834807,0.41087485248547334,0.052646826651083875,-0.021157780113664242,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.8761855934375804e-07,2.8761855934375804e-07,0.9015475425324386,0.7054935712656353,0.2229276569966181,-0.01065504030611277,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.9100230710074345e-07,2.9100230710074345e-07,0.22865271605684967,-1.152244974226532,-0.24652947060506428,0.013369539997166103,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.943860548577288e-07,2.943860548577288e-07,-0.8308577985597029,0.22591896046981855,0.22221230536145775,0.021628091305382798,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,2.977698026147142e-07,2.977698026147142e-07,-1.4618259384294405,-0.7230865097065813,-0.1421043114160096,0.001991410620020127,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,3.011535503716996e-07,3.011535503716996e-07,0.35702931946021393,0.3940141288432955,-0.17478622524704754,-0.0070547926879067765,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,3.04537298128685e-07,3.04537298128685e-07,0.8166773619622565,0.3723818926197071,0.15597133394717044,-0.022092604151664526,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,3.079210458856704e-07,3.079210458856704e-07,0.9071416803718569,0.6884519490542604,0.14330100606275298,-0.008158372411690144,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,3.1130479364265577e-07,3.1130479364265577e-07,0.17179997163234803,-1.1150218499252096,-0.13312873265656,0.015570608616595927,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
