 time            time            v(n1)           v(n2)           v(n3)           i(L1)           i(L2)           i(L3)
 6.66012225e-02  6.66012225e-02  8.82029109e-07  2.16680144e-12 -1.34685418e-14  1.88498421e-08 -1.61468555e-10  1.00309165e-12
 6.95627860e-02  6.95627860e-02  1.00492063e-06  2.69290558e-12 -1.67364958e-14  2.24310872e-08 -1.92125967e-10  1.19332832e-12
 7.26562597e-02  7.26562597e-02  1.14493713e-06  3.34678122e-12 -2.07973418e-14  2.66929486e-08 -2.28604293e-10  1.41962239e-12
 7.58875237e-02  7.58875237e-02  1.30446419e-06  4.15946024e-12 -2.58433800e-14  3.17647896e-08 -2.72008335e-10  1.68879918e-12
 7.92627717e-02  7.92627717e-02  1.48622226e-06  5.16952655e-12 -3.21136157e-14  3.78006556e-08 -3.23653242e-10  2.00897821e-12
 8.27884407e-02  8.27884407e-02  1.69330902e-06  6.42492902e-12 -3.99049377e-14  4.49838340e-08 -3.85103234e-10  2.38980977e-12
 8.64712934e-02  8.64712934e-02  1.92925596e-06  7.98528110e-12 -4.95862883e-14  5.35325567e-08 -4.58220016e-10  2.84277049e-12
 8.68055556e-02  8.68055556e-02  1.95167041e-06  8.13974889e-12 -5.05445826e-14  5.43620414e-08 -4.65313856e-10  2.88670892e-12
 8.71154030e-02  8.71154030e-02  1.97267357e-06  8.28599560e-12 -5.14518452e-14  5.51433906e-08 -4.71995865e-10  2.92809449e-12
 8.77350979e-02  8.77350979e-02  2.01503884e-06  8.58352190e-12 -5.32975406e-14  5.67262212e-08 -4.85531752e-10  3.01192664e-12
 8.88875898e-02  8.88875898e-02  2.09536477e-06  9.15873182e-12 -5.68656053e-14  5.97567442e-08 -5.11446550e-10  3.17241005e-12
 9.10088639e-02  9.10088639e-02  2.24870367e-06  1.02982159e-11 -6.39329908e-14  6.56500337e-08 -5.61836611e-10  3.48440349e-12
 9.46279308e-02  9.46279308e-02  2.52731397e-06  1.25068629e-11 -7.76283432e-14  7.67085908e-08 -6.56374583e-10  4.06953858e-12
 9.85915776e-02  9.85915776e-02  2.85790374e-06  1.53498245e-11 -9.52513058e-14  9.03750918e-08 -7.73178907e-10  4.79215179e-12
 1.03115705e-01  1.03115705e-01  3.26910235e-06  1.92075219e-11 -1.19155554e-13  1.08130038e-07 -9.24883401e-10  5.73016786e-12
 1.07664545e-01  1.07664545e-01  3.72046002e-06  2.38321554e-11 -1.47800501e-13  1.28499027e-07 -1.09886956e-09  6.80531576e-12
 1.12558402e-01  1.12558402e-01  4.25038417e-06  2.97603674e-11 -1.84503630e-13  1.53489768e-07 -1.31226237e-09  8.12312566e-12
 1.17525123e-01  1.17525123e-01  4.83721559e-06  3.69253784e-11 -2.28842998e-13  1.82405464e-07 -1.55908135e-09  9.64629388e-12
 1.22812187e-01  1.22812187e-01  5.51855900e-06  4.60028082e-11 -2.84987983e-13  2.17479775e-07 -1.85835308e-09  1.14917559e-11
 1.28242931e-01  1.28242931e-01  6.28189427e-06  5.70987289e-11 -3.53579093e-13  2.58531657e-07 -2.20848168e-09  1.36490459e-11
 1.33989828e-01  1.33989828e-01  7.16279744e-06  7.10694596e-11 -4.39888565e-13  3.08024012e-07 -2.63040679e-09  1.62463693e-11
 1.39932646e-01  1.39932646e-01  8.15624549e-06  8.82597002e-11 -5.46017331e-13  3.66336346e-07 -3.12727814e-09  1.93020630e-11
 1.46193429e-01  1.46193429e-01  9.29755725e-06  1.09807162e-10 -6.78950532e-13  4.36326075e-07 -3.72333272e-09  2.29638159e-11
 1.52692813e-01  1.52692813e-01  1.05896120e-05  1.36422792e-10 -8.43021876e-13  5.19109161e-07 -4.42793164e-09  2.72873695e-11
 1.59519779e-01  1.59519779e-01  1.20695438e-05  1.69686631e-10 -1.04790046e-12  6.18180012e-07 -5.27063256e-09  3.24518050e-11
 1.66624356e-01  1.66624356e-01  1.37489556e-05  2.10874891e-10 -1.30135084e-12  7.35648731e-07 -6.26914574e-09  3.85626936e-11
 1.74073387e-01  1.74073387e-01  1.56689449e-05  2.62257150e-10 -1.61720878e-12  8.75975585e-07 -7.46107626e-09  4.58463341e-11
 1.81837818e-01  1.81837818e-01  1.78510750e-05  3.25981663e-10 -2.00850435e-12  1.04263101e-06 -8.87550333e-09  5.44754452e-11
 1.89969720e-01  1.89969720e-01  2.03428609e-05  4.05389507e-10 -2.49551502e-12  1.24149967e-06 -1.05618554e-08  6.47451247e-11
 1.98226499e-01  1.98226499e-01  2.30979851e-05  5.01073762e-10 -3.08159335e-12  1.47113804e-06 -1.25073112e-08  7.65700128e-11
 2.06255759e-01  2.06255759e-01  2.60033558e-05  6.10548611e-10 -3.75125526e-12  1.72349074e-06 -1.46431570e-08  8.95265433e-11
 2.14093937e-01  2.14093937e-01  2.90628638e-05  7.34962758e-10 -4.51128838e-12  1.99968460e-06 -1.69785406e-08  1.03665302e-10
 2.21681239e-01  2.21681239e-01  3.22420238e-05  8.73801777e-10 -5.35830761e-12  2.29724310e-06 -1.94921480e-08  1.18852547e-10
 2.29061586e-01  2.29061586e-01  3.55466646e-05  1.02809988e-09 -6.29837723e-12  2.61721342e-06 -2.21924686e-08  1.35135073e-10
 2.36744793e-01  2.36744793e-01  3.92164696e-05  1.21102835e-09 -7.41131548e-12  2.98452234e-06 -2.52891701e-08  1.53768368e-10
 2.44554094e-01  2.44554094e-01  4.31939298e-05  1.42263770e-09 -8.69682943e-12  3.39600519e-06 -2.87545852e-08  1.74573520e-10
 2.52741786e-01  2.52741786e-01  4.76402986e-05  1.67513918e-09 -1.02283148e-11  3.87148918e-06 -3.27544379e-08  1.98529634e-10
 2.61132455e-01  2.61132455e-01  5.24991446e-05  1.96971335e-09 -1.20119356e-11  4.40864501e-06 -3.72675837e-08  2.25490530e-10
 2.69886312e-01  2.69886312e-01  5.79043670e-05  2.31959801e-09 -1.41265923e-11  5.02645285e-06 -4.24516164e-08  2.56373992e-10
 2.78882965e-01  2.78882965e-01  6.38278769e-05  2.72903164e-09 -1.65963307e-11  5.72650509e-06 -4.83176165e-08  2.91217274e-10
 2.88237618e-01  2.88237618e-01  7.03950215e-05  3.21376311e-09 -1.95141770e-11  6.52904872e-06 -5.50324778e-08  3.30976887e-10
 2.97873592e-01  2.97873592e-01  7.76074380e-05  3.78229944e-09 -2.29288613e-11  7.44053266e-06 -6.26467935e-08  3.75910031e-10
 3.07875264e-01  3.07875264e-01  8.55884415e-05  4.45421603e-09 -2.69548393e-11  8.48365326e-06 -7.13460756e-08  4.27060000e-10
 3.18195276e-01  3.18195276e-01  9.43673732e-05  5.24364723e-09 -3.16728814e-11  9.67042281e-06 -8.12255202e-08  4.84923900e-10
 3.28896509e-01  3.28896509e-01  1.04071010e-04  6.17573090e-09 -3.72282918e-11  1.10273164e-05 -9.24994603e-08  5.50680958e-10
 3.39951746e-01  3.39951746e-01  1.14756109e-04  7.27217183e-09 -4.37442268e-11  1.25730000e-05 -1.05315592e-07  6.25099941e-10
 3.51409527e-01  3.51409527e-01  1.26558799e-04  8.56610855e-09 -5.14098041e-11  1.43394428e-05 -1.19929982e-07  7.09555011e-10
 3.63256957e-01  3.63256957e-01  1.39564645e-04  1.00895996e-08 -6.04050984e-11  1.63535593e-05 -1.36554314e-07  8.05132148e-10
 3.75520249e-01  3.75520249e-01  1.53909514e-04  1.18851408e-08 -7.09686827e-11  1.86524304e-05 -1.55481329e-07  9.13348352e-10
 3.87331596e-01  3.87331596e-01  1.68596621e-04  1.38446463e-08 -8.24545782e-11  2.10852404e-05 -1.75459541e-07  1.02692708e-09
 3.98878553e-01  3.98878553e-01  1.83801732e-04  1.59986037e-08 -9.50339448e-11  2.36834900e-05 -1.96741504e-07  1.14722961e-09
 4.09994800e-01  4.09994800e-01  1.99248981e-04  1.83139406e-08 -1.08506270e-10  2.64018195e-05 -2.18949958e-07  1.27205426e-09
 4.21241903e-01  4.21241903e-01  2.15704051e-04  2.09180005e-08 -1.23602016e-10  2.93806781e-05 -2.43223419e-07  1.40769125e-09
 4.32752710e-01  4.32752710e-01  2.33423478e-04  2.38774495e-08 -1.40690675e-10  3.26800403e-05 -2.70034999e-07  1.55659273e-09
 4.44578721e-01  4.44578721e-01  2.52572712e-04  2.72526920e-08 -1.60099463e-10  3.63476230e-05 -2.99752832e-07  1.72056252e-09
 4.56759332e-01  4.56759332e-01  2.73317045e-04  3.11118516e-08 -1.82193476e-10  4.04348682e-05 -3.32769979e-07  1.90147874e-09
 4.69280046e-01  4.69280046e-01  2.95741524e-04  3.55153600e-08 -2.07286608e-10  4.49806802e-05 -3.69372797e-07  2.10057035e-09
 4.82165266e-01  4.82165266e-01  3.20006416e-04  4.05454055e-08 -2.35808702e-10  5.00421613e-05 -4.09988428e-07  2.31976444e-09
 4.95407755e-01  4.95407755e-01  3.46222670e-04  4.62827392e-08 -2.68171436e-10  5.56698758e-05 -4.54984412e-07  2.56058275e-09
 5.09030824e-01  5.09030824e-01  3.74569314e-04  5.28323204e-08 -3.04911359e-10  6.19328157e-05 -5.04867624e-07  2.82519969e-09
 5.23035527e-01  5.23035527e-01  4.05191275e-04  6.03027542e-08 -3.46570976e-10  6.88971805e-05 -5.60112829e-07  3.11550512e-09
 5.37443331e-01  5.37443331e-01  4.38288328e-04  6.88285229e-08 -3.93820030e-10  7.66466174e-05 -6.21321968e-07  3.43392831e-09
 5.52260242e-01  5.52260242e-01  4.74038429e-04  7.85534647e-08 -4.47359187e-10  8.52655945e-05 -6.89089879e-07  3.78270671e-09
 5.67506187e-01  5.67506187e-01  5.12665425e-04  8.96504061e-08 -5.08023891e-10  9.48560011e-05 -7.64132749e-07  4.16452579e-09
 5.83190747e-01  5.83190747e-01  5.54382046e-04  1.02308410e-07 -5.76708153e-10  1.05524380e-04 -8.47184462e-07  4.58195140e-09
 5.99333249e-01  5.99333249e-01  5.99441258e-04  1.16750439e-07 -6.54453935e-10  1.17395650e-04 -9.39100266e-07  5.03791872e-09
 6.15946290e-01  6.15946290e-01  6.48093897e-04  1.33224045e-07 -7.42391951e-10  1.30603490e-04 -1.04077737e-06  5.53528712e-09
 6.33049446e-01  6.33049446e-01  7.00627597e-04  1.52017711e-07 -8.41819220e-10  1.45301862e-04 -1.15323897e-06  6.07720485e-09
 6.50658073e-01  6.50658073e-01  7.57335413e-04  1.73454827e-07 -9.54154334e-10  1.61658026e-04 -1.27757424e-06  6.66675341e-09
 6.68792680e-01  6.68792680e-01  8.18545426e-04  1.97909383e-07 -1.08100536e-09  1.79862475e-04 -1.41500698e-06  7.30720787e-09
 6.87471334e-01  6.87471334e-01  8.84597642e-04  2.25803236e-07 -1.22413730e-09  2.00124226e-04 -1.56685114e-06  8.00174259e-09
