 time            time            v(n1)           v(n2)           v(n3)           i(L1)           i(L2)           i(L3)
 1.19947650e-03  1.19947650e-03  2.08068966e-02  6.78383600e-05 -4.11107541e-07  4.28189801e-03  1.82069993e-06 -2.38780560e-08
 1.21683131e-03  1.21683131e-03  1.14212232e-02  3.51290539e-05 -4.10740923e-07  4.29779528e-03  1.85066682e-06 -2.55804837e-08
 1.23119615e-03  1.23119615e-03  3.26182024e-03  6.78135917e-06 -4.09441711e-07  4.30139882e-03  1.86863689e-06 -2.69494555e-08
 1.24791052e-03  1.24791052e-03 -6.66439998e-03 -2.75848167e-05 -4.06820006e-07  4.29407732e-03  1.88150212e-06 -2.84906628e-08
 1.26338702e-03  1.26338702e-03 -1.62574046e-02 -6.06781670e-05 -4.03386944e-07  4.27577611e-03  1.88555406e-06 -2.98638931e-08
 1.28347460e-03  1.28347460e-03 -2.92595370e-02 -1.05411242e-04 -3.97819149e-07  4.23470755e-03  1.87925570e-06 -3.15625365e-08
 1.30550131e-03  1.30550131e-03 -4.41933365e-02 -1.56699400e-04 -3.90700703e-07  4.16619494e-03  1.85684230e-06 -3.33090041e-08
 1.33089923e-03  1.33089923e-03 -6.22242222e-02 -2.18660007e-04 -3.82017236e-07  4.05530895e-03  1.80975185e-06 -3.51626842e-08
 1.35797197e-03  1.35797197e-03 -8.23048179e-02 -2.87985056e-04 -3.73554183e-07  3.89789046e-03  1.73230980e-06 -3.69407196e-08
 1.38249781e-03  1.38249781e-03 -1.01169891e-01 -3.53729831e-04 -3.68077351e-07  3.71909273e-03  1.63504788e-06 -3.83695114e-08
