 time            time            v(n1)           v(n2)           v(n3)           i(L1)           i(L2)           i(L3)
 4.24265113e-07  4.24265113e-07  9.45033541e-03 -3.93537981e-05 -1.88676360e-06  7.16179503e-05  4.92837418e-07 -1.70903748e-08
 4.33127266e-07  4.33127266e-07  9.20496071e-03 -5.24185162e-05 -1.80290745e-06  7.47739394e-05  4.42533182e-07 -1.86705768e-08
 4.42238343e-07  4.42238343e-07  8.88313520e-03 -6.62424743e-05 -1.68784791e-06  7.79113042e-05  3.82430670e-07 -2.01428353e-08
 4.51905241e-07  4.51905241e-07  8.46212839e-03 -8.12222340e-05 -1.53533294e-06  8.10927139e-05  3.09306960e-07 -2.15030610e-08
 4.61880435e-07  4.61880435e-07  7.93954172e-03 -9.68711052e-05 -1.34750617e-06  8.41839721e-05  2.23792739e-07 -2.26549515e-08
 4.72476370e-07  4.72476370e-07  7.28423485e-03 -1.13524414e-04 -1.11774113e-06  8.72151091e-05  1.21949361e-07 -2.35630785e-08
 4.83523444e-07  4.83523444e-07  6.48941872e-03 -1.30702790e-04 -8.49963332e-07  9.00527739e-05  4.07238716e-09 -2.41299736e-08
 4.94902945e-07  4.94902945e-07  5.55055942e-03 -1.47952380e-04 -5.50266582e-07  9.25805328e-05 -1.29221272e-07 -2.42792928e-08
 5.06668206e-07  5.06668206e-07  4.45166608e-03 -1.65029524e-04 -2.22594565e-07  9.47154893e-05 -2.78785190e-07 -2.39482630e-08
 5.15750346e-07  5.15750346e-07  3.51480730e-03 -1.77515668e-04  3.80548949e-08  9.59975246e-05 -4.01753220e-07 -2.33481567e-08
 5.21974212e-07  5.21974212e-07  2.82866136e-03 -1.85652580e-04  2.18487584e-07  9.66780721e-05 -4.89489316e-07 -2.27624628e-08
 5.27483657e-07  5.27483657e-07  2.19171619e-03 -1.92526780e-04  3.78130095e-07  9.71374591e-05 -5.69288974e-07 -2.21260436e-08
 5.33505633e-07  5.33505633e-07  1.46426744e-03 -1.99645425e-04  5.51233440e-07  9.74775327e-05 -6.58566605e-07 -2.13054115e-08
 5.39009871e-07  5.39009871e-07  7.71289496e-04 -2.05759388e-04  7.07203038e-07  9.76340140e-05 -7.41845963e-07 -2.04433585e-08
 5.46999391e-07  5.46999391e-07 -2.81034346e-04 -2.13901343e-04  9.27661397e-07  9.75855123e-05 -8.65108351e-07 -1.90087304e-08
 5.54858229e-07  5.54858229e-07 -1.36820591e-03 -2.20995532e-04  1.13547879e-06  9.72053208e-05 -9.88555839e-07 -1.73955460e-08
 5.64391814e-07  5.64391814e-07 -2.75329142e-03 -2.28286271e-04  1.37191574e-06  9.62790963e-05 -1.14027569e-06 -1.51895020e-08
 5.74178032e-07  5.74178032e-07 -4.24646825e-03 -2.34169207e-04  1.59278889e-06  9.47732835e-05 -1.29706668e-06 -1.26686550e-08
 5.85002773e-07  5.85002773e-07 -5.97606608e-03 -2.38670703e-04  1.80661608e-06  9.24217966e-05 -1.47007610e-06 -9.62038388e-09
 5.95591471e-07  5.95591471e-07 -7.73999155e-03 -2.40942491e-04  1.98059909e-06  8.93958101e-05 -1.63714082e-06 -6.42301152e-09
 6.05193623e-07  6.05193623e-07 -9.39456409e-03 -2.41124238e-04  2.10531809e-06  8.60096112e-05 -1.78530324e-06 -3.38310719e-09
 6.13316091e-07  6.13316091e-07 -1.08301387e-02 -2.39866861e-04  2.18439922e-06  8.26553538e-05 -1.90714841e-06 -7.39023956e-10
 6.20455940e-07  6.20455940e-07 -1.21156552e-02 -2.37683469e-04  2.23309751e-06  7.93281327e-05 -2.01091485e-06  1.61725147e-09
 6.26964963e-07  6.26964963e-07 -1.33040230e-02 -2.34815912e-04  2.26003277e-06  7.59810747e-05 -2.10228101e-06  3.77415759e-09
 6.32997450e-07  6.32997450e-07 -1.44170971e-02 -2.31419308e-04  2.26984654e-06  7.26085904e-05 -2.18381901e-06  5.76707613e-09
 6.38537954e-07  6.38537954e-07 -1.54474859e-02 -2.27684039e-04  2.26587679e-06  6.92799061e-05 -2.25575655e-06  7.58177013e-09
 6.43506100e-07  6.43506100e-07 -1.63766252e-02 -2.23844219e-04  2.25168541e-06  6.61056376e-05 -2.31765285e-06  9.18844820e-09
 6.47811309e-07  6.47811309e-07 -1.71847793e-02 -2.20151036e-04  2.23124157e-06  6.32094674e-05 -2.36915780e-06  1.05597488e-08
 6.51356414e-07  6.51356414e-07 -1.78517416e-02 -2.16861504e-04  2.20873105e-06  6.07229712e-05 -2.41000406e-06  1.16711677e-08
 6.54415064e-07  6.54415064e-07 -1.84278764e-02 -2.13848008e-04  2.18519290e-06  5.85037845e-05 -2.44406045e-06  1.26151768e-08
 6.57666744e-07  6.57666744e-07 -1.90406807e-02 -2.10471783e-04  2.15599274e-06  5.60694465e-05 -2.47901577e-06  1.36016545e-08
 6.61287051e-07  6.61287051e-07 -1.97228564e-02 -2.06508476e-04  2.11850494e-06  5.32681115e-05 -2.51636457e-06  1.46769159e-08
 6.65337306e-07  6.65337306e-07 -2.04852831e-02 -2.01830532e-04  2.07036152e-06  5.00205541e-05 -2.55612258e-06  1.58480813e-08
 6.70325287e-07  6.70325287e-07 -2.14220105e-02 -1.95734161e-04  2.00217082e-06  4.58567899e-05 -2.60203861e-06  1.72392141e-08
 6.75746604e-07  6.75746604e-07 -2.24358039e-02 -1.88718242e-04  1.91701483e-06  4.11264739e-05 -2.64799700e-06  1.86803946e-08
