 time            time            v(n1)           v(n2)           v(n3)           i(L1)           i(L2)           i(L3)
 2.57543029e+00  2.57543029e+00  7.83434410e-03  3.69180043e-06 -7.35926227e-08  1.52877845e-02  1.57451064e-05 -1.38200136e-07
 2.61120962e+00  2.61120962e+00  7.43462889e-03  1.72349289e-06 -7.61905612e-08  1.56206814e-02  1.33545769e-05 -1.53433281e-07
 2.64031567e+00  2.64031567e+00  7.08088916e-03  6.30035439e-08 -7.81674638e-08  1.58774369e-02  1.12636259e-05 -1.65658900e-07
 2.66922467e+00  2.66922467e+00  6.70394533e-03 -1.63524389e-06 -8.00014218e-08  1.61188402e-02  9.05741290e-06 -1.77608322e-07
 2.69765685e+00  2.69765685e+00  6.30820661e-03 -3.35003488e-06 -8.16736079e-08  1.63420594e-02  6.76285082e-06 -1.89135283e-07
 2.73832103e+00  2.73832103e+00  5.69897655e-03 -5.87124455e-06 -8.38233045e-08  1.66348091e-02  3.27003720e-06 -2.05158902e-07
 2.77738385e+00  2.77738385e+00  5.06582264e-03 -8.36095948e-06 -8.56074344e-08  1.68845558e-02 -3.13488680e-07 -2.19966703e-07
 2.82926886e+00  2.82926886e+00  4.15257096e-03 -1.17525789e-05 -8.75263661e-08  1.71643826e-02 -5.40394298e-06 -2.38614502e-07
 2.87864805e+00  2.87864805e+00  3.20754901e-03 -1.50505926e-05 -8.88503494e-08  1.73714352e-02 -1.05792406e-05 -2.55155663e-07
 2.93722711e+00  2.93722711e+00  1.99218676e-03 -1.90205867e-05 -8.97513388e-08  1.75356309e-02 -1.70997547e-05 -2.73084131e-07
 2.99462236e+00  2.99462236e+00  7.04617647e-04 -2.29378306e-05 -8.98983775e-08  1.76042407e-02 -2.38434023e-05 -2.88719201e-07
 3.03775728e+00  3.03775728e+00 -3.24343333e-04 -2.58809139e-05 -8.95148011e-08  1.75920743e-02 -2.91132367e-05 -2.99141203e-07
