row_type,circuit,case_id,nonlinear_variant,time_s,v_source,v_generated,v_target,i_source,i_generated,i_target,scale_preset,phase_error_target,unwrapped_phase_error_target,generated_envelope,target_envelope
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,187.225009,-0.444545956,0.0905238764,-0.00275385444,0.151295936,-0.194229455,0.246137666,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,188.922537,0.0116097939,-0.0806235788,0.0240055489,-0.51992646,0.0158478751,0.159869819,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,190.528857,0.45338487,0.108717066,0.0605032164,0.146859356,0.280890199,0.151037555,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,192.374387,-0.334333047,-0.0103782413,0.0759572068,0.356791482,-0.290497931,0.0437035937,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,193.96114,-0.218703625,-0.0381364062,0.0499129145,-0.4185943,0.194839795,-0.143391393,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,195.651061,0.394309797,0.0976471527,0.0312055428,-0.103780728,0.0188819399,-0.134932659,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,197.476951,-0.116700398,-0.112643756,0.0241493303,0.409241684,-0.121747077,-0.244269389,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,199.288351,-0.222962852,0.00624152309,0.00420363368,-0.250418064,0.16832301,-0.189931215,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,201.034433,0.256842575,0.0582033421,-0.00754611566,-0.134525926,-0.0526191251,-0.14833317,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,202.83223,-0.0233916812,-0.0905974609,-0.0185064084,0.275738801,-0.0117442706,-0.178996944,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,204.644978,-0.16811988,0.0299115944,-0.0241828999,-0.116313384,0.101453478,-0.133790956,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,206.462681,0.148130063,0.0302204969,-0.0261048715,-0.107013533,-0.0711729437,-0.110557229,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,208.278748,0.00424342181,-0.0584925126,-0.0321267345,0.170266323,0.0213246428,-0.10776148,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,210.032015,-0.115756703,0.0348081548,-0.0380941807,-0.0486684745,0.0462638479,-0.0596796092,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,211.824635,0.0791909924,0.00465480407,-0.0392544478,-0.085996564,-0.0712023385,-0.0252925822,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,213.672269,0.0209552979,-0.0345912256,-0.0397091816,0.10559758,0.0450841856,-0.020053779,,,,,
